Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,distance_from_0_3_0,fill_per_m_0_0_3_0,distance_from_0_4_0,fill_per_m_0_0_4_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_per_m_0_0_3_3,fill_per_m_0_0_4_4,fill_ratio_1,distance_from_74_0_0,fill_per_m_1_74_0_0,distance_from_139_1_0,fill_per_m_1_139_1_0,distance_from_55_2_0,fill_per_m_1_55_2_0,distance_from_32_3_0,fill_per_m_1_32_3_0,distance_from_159_4_0,fill_per_m_1_159_4_0,fill_per_m_1_139_1_1,fill_per_m_1_55_2_2,fill_per_m_1_32_3_3,fill_per_m_1_159_4_4,fill_ratio_2,distance_from_2_0_0,fill_per_m_2_2_0_0,distance_from_276_1_0,fill_per_m_2_276_1_0,distance_from_190_2_0,fill_per_m_2_190_2_0,distance_from_283_3_0,fill_per_m_2_283_3_0,distance_from_93_4_0,fill_per_m_2_93_4_0,fill_per_m_2_276_1_1,fill_per_m_2_190_2_2,fill_per_m_2_283_3_3,fill_per_m_2_93_4_4,fill_ratio_3,distance_from_230_0_0,fill_per_m_3_230_0_0,distance_from_17_1_0,fill_per_m_3_17_1_0,distance_from_131_2_0,fill_per_m_3_131_2_0,distance_from_271_3_0,fill_per_m_3_271_3_0,distance_from_203_4_0,fill_per_m_3_203_4_0,fill_per_m_3_17_1_1,fill_per_m_3_131_2_2,fill_per_m_3_271_3_3,fill_per_m_3_203_4_4,fill_ratio_4,distance_from_109_2_0,fill_per_m_4_109_2_0,distance_from_90_3_0,fill_per_m_4_90_3_0,distance_from_11_4_0,fill_per_m_4_11_4_0,fill_per_m_4_109_2_2,fill_per_m_4_90_3_3,fill_per_m_4_11_4_4,fill_ratio_5,distance_from_129_3_0,fill_per_m_5_129_3_0,distance_from_27_4_0,fill_per_m_5_27_4_0,fill_per_m_5_129_3_3,fill_per_m_5_27_4_4,fill_ratio_6,distance_from_262_3_0,fill_per_m_6_262_3_0,distance_from_1_4_0,fill_per_m_6_1_4_0,fill_per_m_6_262_3_3,fill_per_m_6_1_4_4,fill_ratio_7,distance_from_211_4_0,fill_per_m_7_211_4_0,fill_per_m_7_211_4_4,fill_ratio_8,distance_from_175_4_0,fill_per_m_8_175_4_0,fill_per_m_8_175_4_4,fill_ratio_9,distance_from_22_4_0,fill_per_m_9_22_4_0,fill_per_m_9_22_4_4
0,76.770601,30.750721,0.7751328233611146,1.0,77.51328233611146,1.0,77.51328233611146,1.0,77.51328233611146,1.0,77.51328233611146,1.0,77.51328233611146,,,,,0.7902469456474938,0.7847777816938639,100.69690606451998,0.42813590385225386,184.57852717724919,0.6293130793359883,125.57294160822349,0.7524054558911641,105.0294012968725,0.47746977760546994,165.50721798783033,,,,,0.7962572359306836,0.6096112501321679,130.617214783692,0.5143974905720227,154.79415248414722,0.45074542699044867,176.6534252487394,0.4101963133965389,194.11613657310897,0.16251365735029782,489.9632738031074,,,,,0.7986647587902247,0.6182109752229231,129.18967646962773,0.38979839988721665,204.89174891977711,0.4928276882952102,162.0576071025892,0.5654936030733443,141.23320837753815,0.7939149896027913,100.5982717607851,,,,,0.8043215379449866,0.30622422725830895,262.6577084204766,0.7201917315757939,111.68158459485713,0.5129260212173545,156.81043750442757,,,,0.8043215379449866,0.6145895745955662,130.87132798734416,0.5000793007436647,160.83879831636406,,,0.8072939464898367,0.6626370140626652,121.83049382349948,0.09318718499982376,866.3143397789767,,,0.8080008540157526,0.1686286258062242,479.15995884604354,,0.8149720030988064,0.3093522010361964,263.4447081252378,,0.0,0.3120396151270574,261.1758134514309,0.0
0,76.798519,30.718065,0.3567533266935893,0.8450888288888067,42.21489084912865,0.8450888288888067,42.21489084912865,0.8450888288888067,42.21489084912865,0.8450888288888067,42.21489084912865,0.8450888288888067,42.21489084912865,,,,,0.3567533266935893,0.5439336218268791,65.58765856307652,0.5287815462760908,67.46705311597977,0.469270505850008,76.02295951828212,0.4096485063678169,87.08766690174775,0.12929195793418896,275.9284741245706,,,,,0.3567533266935893,0.5023116470022562,71.02230832644558,0.6035309637410462,59.111022984176095,0.20734548951436918,172.05743299704915,0.405173157771449,88.04959554967053,0.9355327884010799,38.133706388133845,,,,,0.40184293288374556,0.5158363230634563,77.90124791857907,0.6524885650528288,61.586203100924884,0.3131757714736595,128.3122672590091,0.3396579995315062,118.30810210211791,0.5151952262948305,77.99818639114935,,,,,0.40649268512977776,0.5042226085241213,80.61770302597047,0.4535636350186781,89.62197445856481,0.31735522925373866,128.08759637761318,,,,0.44317904835373984,0.3058031586344639,144.92297932196496,0.3497799312053852,126.70225156328712,,,0.46242652691907693,0.3305100417945778,139.91300367402732,0.7525366473104756,61.44903754146243,,,0.4827083227089351,0.9150300205890692,52.75327714364844,,0.4949798672084842,0.5290897658763916,93.55309800570282,,0.4949798672084842,0.5128650861165562,96.51268542308077,
0,76.808811,30.708145,0.4401524937396013,0.44747940910194983,98.36262513686317,0.44747940910194983,98.36262513686317,0.44747940910194983,98.36262513686317,0.44747940910194983,98.36262513686317,0.44747940910194983,98.36262513686317,,,,,0.4401524937396013,0.4752578002517279,92.61341812937472,0.6437719433833109,68.3708723661367,0.5844723651378984,75.30766551054185,0.11268134343188996,390.6170092883661,0.30451343652703866,144.54288085265455,,,,,0.4750248616956633,0.6150550930730674,77.23289621458858,0.6213482897961888,76.45065891329294,0.37541678627420677,126.53266424498722,0.47542341069181004,99.9161696737721,1.0,47.50248616956633,,,,,0.47804655349569974,0.7636849426987877,62.59735222830636,0.7465166604102723,64.03695708987578,0.41009561242740744,116.56953622743784,0.3850332324949765,124.15721894912974,0.6288780444719235,76.0157804359542,,,,,0.47804655349569974,0.6289663700399674,76.00510556157757,0.18149800163402302,263.38943084323563,0.47526884094773336,100.58445080103029,,,,0.47804655349569974,0.3096473601695851,154.38418504000396,0.4754344513878155,100.5494137204949,,,0.48808314510491135,0.541479894892574,90.13873824470322,0.8649833285490318,56.42688465726241,,,0.5045709204521689,0.8980722944774439,56.18377535471804,,0.5328489374629679,0.6559829531653676,81.22908299549078,,0.5328489374629679,0.6503521982025747,81.93236509934785,
0,76.794488,30.691011,0.2587799816000169,0.2393984095494854,108.09594854326933,0.2393984095494854,108.09594854326933,0.2393984095494854,108.09594854326933,0.2393984095494854,108.09594854326933,0.2393984095494854,108.09594854326933,,,,,0.2587799816000169,0.2784136188683724,92.9480327333995,0.7445953507299455,34.75444499436216,0.3622768197772013,71.43155936920434,0.1438102989300914,179.9453749316064,0.4728114349661733,54.7321749141983,,,,,0.30585439435819967,0.38576902860437123,79.28433121360588,0.7273682961154349,42.04945362502574,0.39490818454651816,77.44949492738903,0.5952066059650373,51.386256686836184,0.9127795581328315,33.508024104292055,,,,,0.30585439435819967,0.48317988368346987,63.30031623555012,0.8214642996422334,37.232828558880314,0.5621683028977398,54.40619700215214,0.5459162046221409,56.02588671459178,0.37966495413466267,80.55902738120957,,,,,0.33038218399100205,0.6313647693168524,52.32825777537148,0.16616647167539889,198.82602107385026,0.3552147447309968,93.00914134102165,,,,0.36794358993260634,0.25792257998880924,142.6566025931389,0.6133068823439646,59.99339001812316,,,0.37042833893060956,0.31254556861149263,118.51978595513785,0.7787273004730658,47.568428473687725,,,0.3910466441312572,0.9398663885921631,41.60662077904612,,0.4456554756065892,0.6204283025586246,71.83029429326832,,0.4971749246741479,0.6139172897909354,80.98402389733263,
0,76.811364,30.712464,0.07404465173409036,0.5006646308604276,14.789271534288211,0.5006646308604276,14.789271534288211,0.5006646308604276,14.789271534288211,0.5006646308604276,14.789271534288211,0.5006646308604276,14.789271534288211,,,,,0.14764062947174922,0.4472786060714927,33.008649970651724,0.6048979103047721,24.407528436883155,0.5631040057481588,26.219069295305218,0.19493443506376862,75.73860894482381,0.24525477516316388,60.19888068378135,,,,,0.18160755392809652,0.5962756721154422,30.45697861255965,0.5892940542482485,30.817815421499525,0.3239925752948925,56.05299867220736,0.4310161068199509,42.13474880741748,1.0,18.16075539280965,,,,,0.234738434644481,0.7574756002634573,30.98957043142204,0.7250583797377403,32.37510815741318,0.4267888150410155,55.00107462327053,0.33297407340877794,70.49751118499329,0.6136638524639243,38.251957273021986,,,,,0.30611656056679815,0.5810550266451111,52.68288656484919,0.2695766720555655,113.55454395686766,0.4308484521884917,71.04970645986569,,,,0.3585142841878941,0.3068678522244177,116.83018654091745,0.43102808215076943,83.1765490542886,,,0.3693512271739552,0.5181486138554577,71.2828746999194,0.8535536794203941,43.272173277345985,,,0.4255122208506281,0.781426261900485,54.45327877972154,,0.482186316288235,0.6365127836656488,75.75438053440898,,0.49103510940094164,0.6207532483084846,79.10310751316773,
0,76.775276,30.693654,0.0884925020519195,0.4186982935903675,21.135147529045327,0.4186982935903675,21.135147529045327,0.4186982935903675,21.135147529045327,0.4186982935903675,21.135147529045327,0.4186982935903675,21.135147529045327,,,,,0.10893481776521335,0.1235223936829877,88.19033902855507,0.6742280340967959,16.15696949046976,0.1856878227971303,58.66556897714721,0.3301988979764839,32.990666665692956,0.466593931021491,23.346814118805135,,,,,0.10893481776521335,0.3477417936924067,31.32635183378939,0.7022809689015871,15.511571947563162,0.39447575391281137,27.615085765015248,0.5799202524293182,18.78444791484335,0.8375300230765607,13.0066761505522,,,,,0.13439362698815607,0.25295521263402454,53.12941591071171,0.7529787601450526,17.848262673739523,0.4336980581152572,30.987832311769395,0.534277326886548,25.154282284693338,0.08886045744964756,151.24120541953062,,,,,0.18233560681792582,0.5769846627211503,31.6014650992632,0.2758983375457214,66.08796864812912,0.3213136371485534,56.74692441815856,,,,0.25626544384527855,0.23020046781055242,111.32272939435413,0.5602659298912105,45.73996564364334,,,0.25626544384527855,0.3182210640335316,80.53063508651813,0.713418941617871,35.920751313965276,,,0.30677263003653543,1.0,30.677263003653543,,0.3748738045273253,0.6032636850284925,62.140953256554766,,0.4106068111125475,0.5608310701558845,73.21399133582564,
0,76.810006,30.737167,0.045227288910538066,0.9209729691228319,4.910816107188703,0.9209729691228319,4.910816107188703,0.9209729691228319,4.910816107188703,0.9209729691228319,4.910816107188703,0.9209729691228319,4.910816107188703,,,,,0.04670304447729176,0.8537697211439153,5.470215600374903,0.14161235561570332,32.97949834549104,0.6597101036361693,7.079328362545215,0.7152557664684165,6.529558609207525,0.2951315930054489,15.824481547941058,,,,,0.11181387224721188,0.5870223298550518,19.047635253470016,0.11771549319182781,94.98653848818464,0.41628975390861495,26.8596263053252,0.3784560228878046,29.544746413075245,0.8129325593266615,13.754384784369499,,,,,0.11181387224721188,0.6881655329605754,16.2481070166613,0.26071678716003654,42.88710115876691,0.40490520792525847,27.61482689248384,0.23953844510132125,46.67888371735746,0.919180407659342,12.16451866418059,,,,,0.11181387224721188,0.3976281206595676,28.120212439135358,0.7667533269228485,14.582769754119726,0.4567589064187945,24.479844985155392,,,,0.19885900605865195,0.6304118142858838,31.5443019233253,0.06557688426700856,303.24558460106203,,,0.2180980560305141,0.7413606847347365,29.418616406473046,0.6703705022733477,32.53395775782259,,,0.2570713484604196,0.5670073720574095,45.338272680234425,,0.2782518853842365,0.5747830525778458,48.40989728842978,,0.33378989275837995,0.5619027268302527,59.40350114357352,
0,76.797529,30.689395,0.005522117123602399,0.19744299239898655,2.79681596014483,0.19744299239898655,2.79681596014483,0.19744299239898655,2.79681596014483,0.19744299239898655,2.79681596014483,0.19744299239898655,2.79681596014483,,,,,0.10165380091508397,0.29062208294439257,34.97800300830351,0.7408571142819043,13.721107478817242,0.3730664088545139,27.248178475035598,0.15829610614748632,64.21749933657365,0.4722629683957861,21.52482996081363,,,,,0.10788484701556299,0.3961611548206428,27.232565763396604,0.7319809307907722,14.738751035360037,0.3836178157087612,28.12300226886962,0.6020552740365382,17.91942561888687,0.9142552340312042,11.800298538064567,,,,,0.10788484701556299,0.491915588745166,21.93157718192421,0.824476596879584,13.085252804491638,0.4854563941858914,22.223385726844832,0.5535904787304974,19.488204938597615,0.406412521669556,26.545650358499902,,,,,0.10788484701556299,0.6376016802240299,16.92041447846502,0.1802740365382051,59.84491670973328,0.3661238165088678,29.46676565438619,,,,0.13092322021303274,0.2693775836778237,48.60212138869626,0.6198493132417656,21.121781926048133,,,0.1846543068059804,0.3241765568742499,56.96103030596656,0.7824709961328177,23.598869187304285,,,0.2454333932872812,0.8637068275770103,28.416284953518876,,0.27545424822064135,0.6166738898519804,44.6677332628366,,0.29890628978822953,0.6204493932524336,48.17577276066699,
0,76.794879,30.751573,0.13949386065204183,0.9956059830860444,14.010950418322887,0.9956059830860444,14.010950418322887,0.9956059830860444,14.010950418322887,0.9956059830860444,14.010950418322887,0.9956059830860444,14.010950418322887,,,,,0.18913679410550865,0.8961186183926726,21.106223018193145,0.24197189033015318,78.16477932517085,0.7312928241089074,25.863346100240356,0.8217614189263751,23.016022625230374,0.462084048113482,40.93125371405573,,,,,0.18913679410550865,0.7605862702019442,24.86723748711513,0.3401952227606063,55.596546174489724,0.5574281959450648,33.930252448899864,0.3530261534294399,53.57585897479741,0.36971940490163624,51.15684803069194,,,,,0.0,0.7455583310761329,32.682733339668154,0.12091572115046999,201.51956992760793,0.47216621021057176,51.6065817434551,0.4939256227365295,49.333104018228056,0.9456064846861487,25.768524770445882,0.0,,,,0.0,0.26461411903973675,0.0,0.82021649060503,0.0,0.6504950793029765,0.0,,,,0.0,0.705610898767067,0.0,0.3324806131559675,0.0,,,0.0,0.7986777821249786,0.0,0.3627070354430634,0.0,,,0.0,0.23108716806613094,0.0,,0.0,0.3964546904625756,0.0,,0.0,0.324204211434476,0.0,
0,76.769145,30.746104,0.9695846277645586,1.0,96.95846277645586,1.0,96.95846277645586,1.0,96.95846277645586,1.0,96.95846277645586,1.0,96.95846277645586,,,,,0.971138084697173,0.7559620745121939,128.46386312750246,0.4933010960026376,196.86517880592353,0.5796824889350691,167.5293118619547,0.7192554775154609,135.01990809326824,0.45100958128103424,215.32537777551892,,,,,0.971138084697173,0.5573528089438611,174.24117526874977,0.5911120879999201,164.2900059755341,0.42071714739586974,230.82921404755342,0.37472899661308207,259.15744270516103,0.25847478794297185,375.7186890163687,,,,,0.0,0.6105943591331888,159.04799482193363,0.4590023078998111,211.57586094515858,0.4249333106872745,228.53894017545554,0.6509476376497387,149.18835687052942,0.8098330519227502,119.91830691417736,0.0,,,,0.0,0.2775174591122079,0.0,0.6827287168676505,0.0,0.44771258155078875,0.0,,,,0.0,0.5629876812100988,0.0,0.5878650428110419,0.0,,,0.0,0.6609685186480303,0.0,0.1004985463228462,0.0,,,0.0,0.27078358693588833,0.0,,0.0,0.26039304233147836,0.0,,0.0,0.25695616988540426,0.0,
