Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_179_0_0,fill_per_m_1_179_0_0,fill_ratio_2,distance_from_25_0_0,fill_per_m_2_25_0_0,fill_ratio_3,distance_from_266_0_0,fill_per_m_3_266_0_0
1,76.698191,30.688447,0.8099787436834724,15279.8,0.005300977392920538,0.8150484072296543,5873.2,0.013877416182484068,0.8150484072296543,3466.4,0.023512820425503525,0.0,1935.5,0.0
1,76.688734,30.687228,0.9774565631838426,16762.4,0.005831244709491734,0.9779467768276353,6237.8,0.015677751399974914,0.9787177892637532,4402.7,0.022229945017006682,0.980816591506052,2654.0,0.03695616396028832
1,76.691224,30.694111,0.9269075621458641,16344.2,0.0056711711931196635,0.9269075621458641,6157.7,0.01505282105568417,0.9289118510015751,4643.0,0.02000671658413903,0.9349041944070147,2607.1,0.035859928441832487
1,76.702343,30.687719,0.579829576047725,15061.2,0.0038498232282137214,0.5938538814773414,4726.5,0.012564347434197428,0.6327615045082274,3376.4,0.01874071509620387,0.0,1845.5,0.0
1,76.707739,30.67142,0.7940144502659627,13850.9,0.005732583805138748,0.7940144502659627,4219.1,0.018819521942261684,0.8060117712156849,975.7,0.08260856525732141,0.8112827727896634,2671.9,0.030363515580286063
1,76.706071,30.686267,0.5089590404220475,14560.2,0.003495549789302671,0.5486330545913166,4225.5,0.01298386119018617,0.582373665235139,3251.1,0.017913126795089017,0.6239786235984605,2129.4,0.029303025434322363
1,76.685268,30.686947,0.8634315777893845,17322.1,0.004984566408168667,0.8728170287869219,7995.4,0.010916489841495383,0.8728170287869219,4962.4,0.017588606899623608,0.8831958810917528,3134.3,0.028178409249011032
1,76.705985,30.680949,0.5692064631294277,14159.6,0.004019933212304216,0.6086283131088831,4717.0,0.012902868626433816,0.6086283131088831,2799.5,0.021740607719552888,0.6086283131088831,2200.9,0.027653610482479125
1,76.679274,30.692858,0.9447073816724817,17668.1,0.00534696646313119,0.9447073816724817,7349.9,0.012853336530734864,0.9482485823404625,5200.7,0.018233095205269723,0.9501196040662253,3692.0,0.02573455048933438
1,76.722183,30.687605,0.8106835703375919,12300.7,0.006590548264225547,0.8106835703375919,3092.5,0.026214505103883325,0.8106835703375919,3969.3,0.020423842247690824,0.8282665878279586,4016.0,0.020624168023604547
1,76.720277,30.692391,0.9620584989413515,13116.6,0.007334663700511958,0.963745805970748,3815.8,0.02525671696553142,0.963745805970748,4496.3,0.021434197139219978,0.9639998343797532,4739.3,0.020340553127671874
1,76.711345,30.704868,0.9669685146183153,14094.6,0.006860560176367653,0.969204324286742,6521.0,0.014862817425038215,0.9714685101886016,6334.7,0.015335667201108207,0.9739980990692074,4888.1,0.019925903706331852
1,76.703663,30.693716,0.43180709510777726,14997.3,0.0028792322291864353,0.4583565333742109,5670.5,0.008083176675323357,0.49320744204860656,4182.0,0.011793578241238799,0.5194600744217498,2651.1,0.019594133545386815
1,76.70499,30.708699,0.9954215129254561,14880.6,0.006689390971637273,0.995694456067011,5885.9,0.016916605040299886,0.9957155552321955,6769.4,0.014709066611992134,0.995755640243338,5288.6,0.018828340964401506
1,76.696593,30.678177,0.3209970456408978,15643.5,0.0020519515814293337,0.33995008707163543,6200.9,0.005482270107107604,0.3976875340506811,3157.6,0.01259461407558529,0.3976875340506811,2126.6,0.018700627012634304
1,76.680626,30.706793,0.895555740873885,18111.7,0.004944625523136343,0.8961918643078722,8784.9,0.010201503310315113,0.9028971213444988,6016.8,0.015006267805885168,0.9087650912193896,4922.5,0.018461454367077496
