Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_125_0_0,fill_per_m_1_125_0_0,fill_ratio_2,distance_from_118_0_0,fill_per_m_2_118_0_0,fill_ratio_3,distance_from_8_0_0,fill_per_m_3_8_0_0
1,76.696064,30.715001,0.9434281072652854,16383.6,0.005758368778933112,0.9463554821370139,7484.9,0.012643528733009312,0.9505526067302892,6583.3,0.014438846881203792,0.0,1081.4,0.0
1,76.697373,30.717857,0.8757170365589394,16350.2,0.005356001985045684,0.8757170365589394,7675.3,0.011409547985862955,0.8784425033167739,6773.6,0.01296862087098107,0.0,1258.6,0.0
1,76.698487,30.722642,0.6740013710698536,17440.6,0.0038645538058888662,0.6740013710698536,9434.6,0.007143931603564046,0.7054986422097032,7645.3,0.009227873886043755,0.7054986422097032,1071.9,0.06581758020428241
1,76.69422,30.726219,0.9429127113917565,17779.4,0.005303400066322578,0.9446110163828273,8118.9,0.011634716727424003,0.9460234556958974,7217.2,0.013107901342569105,0.9460234556958974,1573.3,0.06012988341040472
1,76.695912,30.71134,0.5415062821224879,16258.4,0.003330624674768045,0.5651950138615129,7204.3,0.007845245393188968,0.5770156538130791,6356.2,0.009077997133713211,0.5770156538130791,1239.2,0.0465635614762007
1,76.700787,30.725808,0.8014168109086272,17711.8,0.004524762084647677,0.8014168109086272,7181.4,0.011159618053703,0.8152793937444212,6279.8,0.012982569408968775,0.8152793937444212,1807.7,0.045100370290668865
1,76.69194,30.709532,0.7617427064695159,16763.7,0.004544001064618885,0.773346218841449,7695.5,0.010049330372834111,0.7848672955929412,6841.2,0.011472655317677325,0.7865566721810499,2169.1,0.036261890746440914
1,76.702839,30.705454,0.830250192781385,15772.1,0.005264043423395648,0.8302655693172246,6845.2,0.012129164514071535,0.8344969697477143,5991.0,0.0139291765940196,0.8509730686384835,2858.4,0.029770958180747396
1,76.702706,30.711971,0.5313307926731757,15711.6,0.0033817739292826684,0.554544805569526,6336.4,0.00875173293304599,0.5622337681643614,5488.4,0.010244037755345119,0.5782320000999017,2010.1,0.028766330038301664
1,76.705889,30.715948,0.7524024537194672,15033.6,0.005004805593600117,0.7764336112838526,5979.4,0.012985142510684226,0.783624902995376,5131.3,0.015271469276701342,0.7915098250057958,2880.7,0.02747630176713285
1,76.689434,30.707174,0.5650737914801053,17028.0,0.0033184977183468717,0.5892924144141154,8193.0,0.00719263291119389,0.6195178392110984,7257.5,0.008536243048034424,0.6195178392110984,2433.4,0.025458939722655477
1,76.699239,30.704057,0.6162242516069529,15489.9,0.003978232600642696,0.6162242516069529,6563.1,0.009389225390546433,0.6313201796142481,5708.9,0.011058525803819443,0.6657281976228655,2633.5,0.025279217680761936
1,76.67732,30.699459,0.9760139255987942,18598.1,0.005247922774900631,0.9765836335327996,9671.3,0.01009774935668214,0.9765836335327996,8817.0,0.011076144193408185,0.9785717638634344,3880.9,0.025215072891943476
1,76.703663,30.693716,0.998421233923774,14997.3,0.006657339880670348,0.9985014993346617,6070.5,0.016448422688982153,0.9985122140676151,5216.2,0.019142521645404992,0.9985122140676151,4051.1,0.024647928070588607
1,76.680626,30.706793,0.8763139699155088,18111.7,0.004838386070415857,0.878124400267277,9184.8,0.009560626254978628,0.8883079684068798,8330.6,0.010663193148235179,0.8915030312396256,3628.0,0.024572850916196955
1,76.708931,30.698582,0.788118939945219,14022.3,0.005620468396377335,0.8082281391850936,5930.1,0.013629249745958645,0.8166234753903672,4241.2,0.019254538229519173,0.8271336871081097,3521.7,0.023486773067214972
1,76.703089,30.729861,0.6867677955971696,16211.3,0.0042363523936832315,0.6867677955971696,11677.2,0.0058812711574450175,0.7082670081178826,10384.9,0.006820162044101364,0.7082670081178826,3035.7,0.023331258296863413
1,76.681942,30.714258,0.4412011022129324,18409.9,0.0023965426331100785,0.4884033573641948,9489.0,0.005147047711710347,0.5019795838163476,8634.8,0.005813447721039834,0.5235904451781649,2308.1,0.02268491162333369
1,76.710537,30.716773,0.7164762626421669,14749.5,0.004857630852857161,0.7256395815714296,6003.5,0.012086942309843085,0.7398912002100809,6338.3,0.011673338280139483,0.7398912002100809,3353.8,0.022061279748645742
1,76.708514,30.719551,0.5051640182933148,14822.7,0.0034080431924906713,0.522407962418915,6532.7,0.007996815442602829,0.5462326901068588,6411.5,0.008519577167696465,0.5793398547572258,2683.3,0.021590573352112168
1,76.70779,30.689305,0.9487049182391808,14332.9,0.006619071634066942,0.9521466884974323,5581.9,0.017057752530454367,0.9568491771413397,4646.5,0.020592901692485517,0.9579907161348253,4824.0,0.01985884569102043
1,76.714549,30.716228,0.63267703484136,14680.3,0.004309700992768267,0.6580184994001759,6384.6,0.01030633868057789,0.6778523259454439,5600.6,0.012103209048056347,0.6986615042754163,3831.9,0.0182327697558761
1,76.69354,30.691212,0.8354861556432962,15996.9,0.005222800390346231,0.8433154735919258,7070.1,0.011927914366019234,0.8533695390673477,6215.8,0.01372903792057897,0.8640691583388375,4797.0,0.01801269873543543
1,76.716714,30.6946,0.8465344931234052,14373.3,0.00588963211735235,0.8476221292698258,5039.5,0.016819567998210654,0.8619266001822528,4137.8,0.020830552471899383,0.8690705356978748,4889.8,0.01777313051040686
1,76.680322,30.696429,0.8463180127808737,17853.7,0.0047402948004104115,0.8521609250628334,9119.3,0.009344587030395243,0.8521609250628334,8183.8,0.010412777988988408,0.8530208718268804,4997.3,0.017069635039458915
1,76.706071,30.686267,0.8202929606091773,14560.2,0.005633802836562529,0.8307698536851302,5809.2,0.014300933926962925,0.8425373438443323,4873.8,0.01728707258903386,0.8523820907223687,5051.3,0.01687450934853144
1,76.707991,30.713578,0.46096959221253964,15232.4,0.003026244007592629,0.4696107369067489,5649.3,0.008312724353579186,0.5152064745400967,4801.3,0.010730562025703386,0.5152064745400967,3079.6,0.016729655622161863
1,76.716695,30.700924,0.7083240490779703,13144.5,0.005388748518984901,0.7324942767867706,4366.2,0.0167764709996512,0.7375891104599248,3464.5,0.021289915152545094,0.7431301273035297,4503.1,0.016502634347527915
1,76.691224,30.694111,0.732300770608181,16344.2,0.004480493206202696,0.732300770608181,7741.4,0.009459539238486334,0.732300770608181,6806.0,0.01075963518378168,0.7375874631495515,4615.7,0.015979969736974922
1,76.711345,30.704868,0.5200826832165839,14094.6,0.003689942837800178,0.5586834084900756,5119.8,0.010912211580336645,0.5657406453132096,4271.7,0.013243922684486495,0.5657406453132096,3722.0,0.015199909868705255
1,76.707906,30.702046,0.5488417555934738,14376.2,0.003817710908261389,0.5536220438881212,5588.0,0.009907337936437386,0.5675948056924099,4686.3,0.012111789806295157,0.5931540769798921,3927.4,0.015102970845340227
1,76.727591,30.703045,0.8096742580880733,11758.0,0.006886156302841242,0.815401522673639,4114.6,0.019817273189948935,0.819192588092144,3442.2,0.02379851804346476,0.8361502797731242,5681.7,0.014716551028268375
1,76.681708,30.687691,0.7550682041316251,17468.1,0.004322554852168382,0.7638892296100135,8541.3,0.008943477334949173,0.7689657237573891,7687.0,0.010003456794033942,0.784523375055949,5468.1,0.014347275562918545
1,76.688734,30.687228,0.695677663215339,16762.4,0.004150227074973386,0.7236203319756144,7835.6,0.009235034100459623,0.7388769918958644,6981.3,0.010583659087789729,0.7457540219376614,5562.5,0.01340681387753099
1,76.686186,30.684043,0.8434277957090492,17593.4,0.004794001135136183,0.8568841524168616,8666.6,0.009887200890970642,0.8568841524168616,7812.4,0.0109682575446324,0.8568841524168616,6393.5,0.013402426721152133
1,76.70499,30.708699,0.18233518357821954,14880.6,0.0012253214492575536,0.18233518357821954,5901.8,0.00308948428578094,0.24517009148499597,5053.8,0.004851202886639676,0.3206157325757911,2444.7,0.013114727065725494
1,76.690413,30.677268,0.8736338226347001,16180.2,0.005399400641739287,0.8736338226347001,7137.5,0.012240053557053591,0.8772647062198077,6348.1,0.01381932714071624,0.8772647062198077,6782.9,0.012933475448846477
1,76.664354,30.708365,0.7480347393415887,20383.8,0.0036697511717225873,0.7480347393415887,11644.6,0.006423876641031797,0.7480347393415887,10709.2,0.00698497310108681,0.7563029083288689,5900.2,0.012818258844257297
1,76.704947,30.690631,0.5411880558570243,14243.4,0.003799570719470241,0.5545497295546912,5492.5,0.01009649029685373,0.5771516131872502,4557.0,0.012665165968559362,0.5943534784463184,4719.7,0.012593035117620154
1,76.702343,30.687719,0.5383263720099121,15061.2,0.0035742595013007732,0.5385863548685862,6310.3,0.008535035653908469,0.5641906517830511,5374.8,0.01049696085032096,0.5902999604220756,4871.6,0.012117168084860734
1,76.6847,30.693087,0.4950559456545849,17177.1,0.0028820694159932985,0.5046002609637219,8901.7,0.005668583090462741,0.5200457174501771,7966.2,0.0065281529141896655,0.565087901206362,4779.6,0.011822911984399572
1,76.711957,30.701618,0.42872514175148146,13813.6,0.0031036452608406316,0.46351572983544786,4838.8,0.009579146272535501,0.4795052423672201,3990.7,0.01201556725304383,0.4795052423672201,4144.8,0.011568839084327834
1,76.70228,30.670065,0.8543459827827155,14986.2,0.005700884699141313,0.8543459827827155,5754.4,0.014846829952431454,0.8670499921310953,5575.8,0.015550234802738537,0.8749742135899334,7574.1,0.011552187237954786
1,76.709301,30.675397,0.7317760950376724,13782.6,0.005309419812210123,0.7505823762566132,4802.9,0.015627691108634642,0.7588204950947675,4062.0,0.018680957535567883,0.7588204950947675,6612.7,0.011475199163651268
1,76.720277,30.692391,0.6109465257026532,13116.6,0.004657811671489968,0.6117123080356014,3596.2,0.017009963518035746,0.6117123080356014,2694.6,0.02270141423720038,0.6415483315273144,5671.2,0.011312391231614375
1,76.716966,30.691124,0.5780750491848317,13365.3,0.004325193218145734,0.5780750491848317,4432.4,0.013042032514773752,0.5984790464884293,3584.3,0.016697236461468885,0.5984790464884293,5293.9,0.011305068975394876
1,76.711141,30.68668,0.5348727557587553,13649.9,0.003918510434206516,0.5348727557587553,4607.2,0.011609497216503631,0.5366985221990522,3817.8,0.014057795646682702,0.5366985221990522,4874.7,0.01100987798631818
1,76.717025,30.708136,0.3498616942224785,13750.5,0.0025443561632120903,0.4077775833830836,5260.4,0.007751836046366885,0.4503264056880403,4358.7,0.01033166782958314,0.4899394277882607,4467.4,0.010966992608413412
1,76.737485,30.676334,0.9022456230962314,9782.2,0.009223340588990527,0.9076137462002675,928.6,0.09774001143659998,0.9113698738690632,2190.1,0.041613162589336714,0.9168241785201585,8454.7,0.010843958727336966
1,76.683915,30.710755,0.20165521126689223,17782.0,0.00113404122858448,0.2567969688125622,8713.8,0.0029470147216204435,0.33049841069370256,7859.6,0.00420502838177137,0.33049841069370256,3187.4,0.010368902889304844
1,76.712171,30.668876,0.7657842927157243,14105.3,0.005429053566501417,0.7724689329088198,4873.5,0.01585039361667836,0.7893427055527047,4695.0,0.016812411193880824,0.7917253608178114,7644.1,0.010357339134990535
1,76.704665,30.674897,0.6485341590333424,14694.5,0.0044134482904035,0.6485341590333424,5732.5,0.0113132866817853,0.6760416880044835,4862.4,0.013903456893807247,0.6765260047448146,6818.0,0.009922646006817462
1,76.710479,30.655046,0.9423009379012067,16093.5,0.0058551647429161266,0.9438265259017498,6861.6,0.013755195958694032,0.9449439107501671,6683.1,0.014139305273752708,0.9471976037999739,9632.2,0.009833657978447019
1,76.71782,30.664171,0.8050176932346278,15287.2,0.005265959058785309,0.8191649902971225,4385.1,0.018680645602087126,0.8355017653268328,5876.8,0.014216950812122802,0.8481868171885271,8825.9,0.009610201987202745
1,76.744026,30.670257,0.8639033162941132,9815.4,0.008801509019439996,0.8639033162941132,2219.4,0.03892508409002943,0.8656433088158613,3595.3,0.02407708143453568,0.8709206467943961,9122.5,0.009546951458420345
1,76.707739,30.67142,0.6511977120953464,13850.9,0.00470148302345224,0.6631167006272044,4619.0,0.014356282758761732,0.6761025558124356,4440.5,0.015225820421403798,0.6967145051054418,7389.6,0.009428311479720711
1,76.733428,30.670581,0.6953189496243846,10350.8,0.006717538254283578,0.7116133219633483,2754.8,0.025831759908644846,0.7215083163595815,4130.6,0.017467397384389224,0.7403291083857594,8090.6,0.00915048461653968
1,76.685268,30.686947,0.4192492493189658,17322.1,0.0024203142189397693,0.4734572979736414,8395.3,0.005639551867993298,0.47394934967953717,7541.1,0.006284883500809393,0.4851030885438119,5445.2,0.00890882040225909
1,76.722244,30.707777,0.41796954358652705,12908.9,0.0032378401226016706,0.41796954358652705,5160.6,0.008099243180764389,0.4311484362259958,4259.0,0.010123231655928523,0.4311484362259958,4922.7,0.008758373173786659
1,76.698191,30.688447,0.3477378355593156,15279.8,0.002275800963097132,0.3982540673400544,6273.1,0.006348600649440538,0.40945647264642354,5483.7,0.007466791995302871,0.46362991825739597,5323.0,0.008709936469235319
1,76.700611,30.666119,0.7215117798434236,15260.8,0.004727876519208847,0.7215117798434236,5662.1,0.012742830042624179,0.7319937293907026,4921.3,0.014873991209450807,0.7501784123244294,8799.6,0.00852514219196815
1,76.738767,30.665791,0.7913527236523344,10538.1,0.007509444052080873,0.8065209606639225,2468.6,0.03267118855480526,0.8141999111390221,4317.9,0.018856386464230813,0.8219057060354124,9772.8,0.008410135335169168
1,76.699339,30.676933,0.5051657115227325,15111.9,0.003342833869485191,0.5524728448436188,6281.4,0.008795377540733257,0.5882774521596988,5399.6,0.010894833916580835,0.5884843634646735,7235.4,0.008133404697247885
1,76.722183,30.687605,0.367847181142801,12300.7,0.0029904573003390134,0.4014973244930239,3484.0,0.011524033424024796,0.44606205390060993,2582.3,0.017273827746606123,0.44606205390060993,5657.8,0.007884019475778747
1,76.673781,30.709807,0.2651232614457395,19177.6,0.001382463193755942,0.3119715655589898,10438.4,0.002988691423580145,0.33051324728805853,9503.0,0.003477988501400174,0.3621661354330358,4694.0,0.007715512045867827
1,76.696883,30.70069,0.11238297492870941,16160.7,0.0006954090783735198,0.1855868070692432,7233.8,0.0025655507073632554,0.23245793281880148,6379.6,0.0036437697162643654,0.24991554312896655,3304.2,0.007563571912383226
1,76.725084,30.684377,0.37593837540329333,11885.2,0.003163079926322597,0.40487460306699297,2849.2,0.014210115227677698,0.444439001187914,2474.8,0.017958582559718522,0.4555507167863866,6113.6,0.007451431509853222
1,76.68866,30.70407,0.05829720386235704,17163.0,0.00033966791273295485,0.07091048594506362,8094.8,0.000876000468758507,0.14466494813081515,7240.6,0.001997969065143982,0.18840989664199093,2568.5,0.007335405748179518
1,76.71159,30.660789,0.5120233891087593,15090.4,0.0033930405364255376,0.543598899782743,5940.9,0.009150110248998351,0.5805233256670895,5200.1,0.011163695422532057,0.5944530508026461,8629.2,0.006888854711939068
1,76.724498,30.659777,0.5813665572045749,11995.2,0.004846659974027734,0.6001440483728103,4399.2,0.013642117848081704,0.6001440483728103,5827.4,0.010298658893722936,0.6170530156447632,8982.1,0.00686980790288199
1,76.705985,30.680949,0.28485267661061364,14159.6,0.0020117282734725106,0.30959316378338547,5116.9,0.006050404811182268,0.3611151118453344,4327.5,0.008344658852578495,0.4142014941067258,6283.0,0.006592415949494283
1,76.695929,30.704942,0.20802456273324887,16767.0,0.0012406784918783853,0.2479998653450592,7840.1,0.0031632232413497173,0.2560072953778987,6985.9,0.003664628686037571,0.2560072953778987,3910.5,0.006546663991251724
1,76.733171,30.68394,0.36988862564812486,10782.1,0.0034305805515449203,0.40147932201124864,1905.3,0.021071711647050264,0.40410710392295296,2446.5,0.016517764313221047,0.4504259867413919,7135.8,0.006312200268244512
1,76.718126,30.698031,0.22150105085385274,13487.1,0.0016423178507896637,0.2951676421955739,4696.6,0.006284708985129112,0.32827039392358376,3794.9,0.008650304195725414,0.33393109687581723,5380.5,0.006206320915822269
1,76.698059,30.669402,0.40944793762730913,15586.7,0.002626905872489424,0.4138620723819428,6544.0,0.006324298172095703,0.42197296476945134,5754.6,0.007332794021642709,0.470813380918633,7710.1,0.006106449733708162
1,76.683038,30.698,0.1939939562233972,18561.9,0.0010451190676784015,0.22455455101653649,9635.1,0.0023305886915188888,0.22455455101653649,8780.9,0.0025573067796756197,0.2469922519824602,4078.3,0.006056255105864212
