Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_274_0_0,fill_per_m_1_274_0_0,fill_ratio_2,distance_from_298_0_0,fill_per_m_2_298_0_0,fill_ratio_3,distance_from_212_0_0,fill_per_m_3_212_0_0
1,76.68866,30.70407,0.7753461504031356,17163.0,0.004517544429313847,0.7972318036090577,7454.7,0.010694351263083126,0.7972318036090577,6007.0,0.01327171306157912,0.0,932.2,0.0
1,76.68811,30.698177,0.73786951856153,17017.9,0.004335843544512131,0.7614235309520359,7405.4,0.010282004090961135,0.7772422767352988,5285.5,0.014705179769847674,0.0,2005.2,0.0
1,76.680626,30.706793,0.38764880545564706,18111.7,0.002140322584051453,0.39033702368743434,8790.7,0.004440340629158478,0.4137697273621698,6379.3,0.0064861305685916925,0.0,1406.1,0.0
1,76.68913,30.720583,0.9978208556819782,17208.6,0.005798384852236546,0.9979010015565248,8090.6,0.012334079073944142,0.9980848492794216,6643.0,0.015024610105064302,0.0,3187.4,0.0
1,76.6847,30.693087,0.8082352100092222,17177.1,0.004705306541903011,0.8237136112204891,8028.3,0.010260124948251674,0.8386701958433648,5548.5,0.015115259905260246,0.8522186987167247,3096.1,0.027525554688696253
1,76.707991,30.713578,0.8225347943841967,15232.4,0.005399902801818471,0.827283633323878,7422.4,0.011145770011369342,0.8312633061941328,5974.8,0.013912822290187667,0.8420234468401407,3079.8,0.027340198936299135
1,76.691224,30.694111,0.7404761319535191,16344.2,0.004530513160347518,0.7482566712091296,6868.1,0.010894667684062982,0.76661743983913,4495.6,0.017052616777273998,0.7872249757836312,2927.3,0.026892528124334066
1,76.70499,30.708699,0.640476042175844,14880.6,0.004304100924531564,0.6685324334296151,6596.3,0.010134961014957098,0.6921535193464459,5148.7,0.013443267608259287,0.71413538113575,2730.0,0.026158805169807692
1,76.664354,30.708365,0.9551152072917014,20383.8,0.0046856582545536235,0.9563072703321244,10771.3,0.008878290181613402,0.9580252474946462,8651.4,0.011073644121120815,0.9605719888928623,3678.2,0.026115273473244043
1,76.680322,30.696429,0.8341445970006758,17853.7,0.004672110526113219,0.839009278785094,8246.0,0.01017474264837611,0.8438861852828278,5766.1,0.014635302635799374,0.853088376372699,3313.7,0.025744285130600206
1,76.699239,30.704057,0.4764369863437916,15489.9,0.003075791233925278,0.5189044268872469,7139.2,0.00726838338871648,0.5436257376826571,5691.5,0.009551537163887501,0.5436257376826571,2150.7,0.025276688412268433
1,76.715344,30.712724,0.9640784164901082,13904.2,0.006933720864847371,0.9670318168365512,7176.6,0.013474790525270338,0.9670318168365512,6534.7,0.014798411814414604,0.9700469176227158,4020.5,0.024127519403624318
1,76.688734,30.687228,0.8886590802653986,16762.4,0.005301502650368674,0.8888742758856643,6948.2,0.012792871188015087,0.8888742758856643,4542.5,0.01956795323909002,0.8963866669636809,3743.5,0.023945149377953275
1,76.689434,30.707174,0.08860471396967906,17028.0,0.0005203471574446738,0.08970778632728094,7319.6,0.0012255831784152265,0.1462635542056324,5872.0,0.0024908643427389715,0.1797924090971043,759.1,0.023684943893703635
1,76.69194,30.709532,0.14287596133941172,16763.7,0.000852293714033368,0.14287596133941172,7055.3,0.0020250869748899654,0.21756695297252981,5607.7,0.0038797894497303678,0.24164991601696184,1020.6,0.02367724044845795
1,76.707906,30.702046,0.8459214396777321,14376.2,0.005884179683628025,0.8459214396777321,5610.6,0.015077201006625532,0.8535874620898947,4163.0,0.020504142735764945,0.8677164970263034,3904.2,0.022225206112040968
1,76.698487,30.722642,0.8039585075525203,17440.6,0.00460969523727693,0.8112461401700014,8710.9,0.009313000265988606,0.8112461401700014,7263.2,0.011169266166015,0.8199088195640037,3807.7,0.021532915396801317
1,76.695912,30.71134,0.5525009674078891,16258.4,0.0033982493197847827,0.5955847579427503,7745.3,0.007689628005922951,0.6063149513571112,6297.7,0.009627561671040398,0.6063149513571112,2842.2,0.02133259275762125
1,76.716714,30.6946,0.9476880259644708,14373.3,0.006593392094817967,0.9476880259644708,5534.7,0.017122662944052448,0.9499720409803435,4087.1,0.02324318076338586,0.9548174355742725,4636.6,0.020593051709750086
1,76.695929,30.704942,0.35781408411354887,16767.0,0.002134037598339291,0.38642614064765,7215.9,0.005355203656475977,0.43594590157329827,5768.2,0.007557745944545929,0.47149525428892614,2366.8,0.019921212366441024
1,76.685268,30.686947,0.7409040561520714,17322.1,0.0042772184443691675,0.7512162118555232,7428.5,0.01011262316558556,0.7512162118555232,5022.8,0.014956124310255699,0.7514231985299656,3773.8,0.019911579800995432
1,76.705889,30.715948,0.49669542281794654,15033.6,0.003303902078131296,0.5065517915787922,7784.1,0.006507519065515502,0.5065517915787922,6336.5,0.007994189088278895,0.5454052633472962,2881.0,0.018931109453220973
