Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,distance_from_0_3_0,fill_per_m_0_0_3_0,distance_from_0_4_0,fill_per_m_0_0_4_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_per_m_0_0_3_3,fill_per_m_0_0_4_4,fill_ratio_1,distance_from_194_0_0,fill_per_m_1_194_0_0,distance_from_187_1_0,fill_per_m_1_187_1_0,distance_from_201_2_0,fill_per_m_1_201_2_0,distance_from_172_3_0,fill_per_m_1_172_3_0,distance_from_169_4_0,fill_per_m_1_169_4_0,fill_per_m_1_187_1_1,fill_per_m_1_201_2_2,fill_per_m_1_172_3_3,fill_per_m_1_169_4_4,fill_ratio_2,distance_from_147_0_0,fill_per_m_2_147_0_0,distance_from_111_1_0,fill_per_m_2_111_1_0,distance_from_247_2_0,fill_per_m_2_247_2_0,distance_from_57_3_0,fill_per_m_2_57_3_0,distance_from_14_4_0,fill_per_m_2_14_4_0,fill_per_m_2_111_1_1,fill_per_m_2_247_2_2,fill_per_m_2_57_3_3,fill_per_m_2_14_4_4,fill_ratio_3,distance_from_293_0_0,fill_per_m_3_293_0_0,distance_from_89_1_0,fill_per_m_3_89_1_0,distance_from_102_2_0,fill_per_m_3_102_2_0,distance_from_174_3_0,fill_per_m_3_174_3_0,distance_from_208_4_0,fill_per_m_3_208_4_0,fill_per_m_3_89_1_1,fill_per_m_3_102_2_2,fill_per_m_3_174_3_3,fill_per_m_3_208_4_4,fill_ratio_4,distance_from_278_2_0,fill_per_m_4_278_2_0,distance_from_106_3_0,fill_per_m_4_106_3_0,distance_from_227_4_0,fill_per_m_4_227_4_0,fill_per_m_4_278_2_2,fill_per_m_4_106_3_3,fill_per_m_4_227_4_4,fill_ratio_5,distance_from_294_3_0,fill_per_m_5_294_3_0,distance_from_225_4_0,fill_per_m_5_225_4_0,fill_per_m_5_294_3_3,fill_per_m_5_225_4_4,fill_ratio_6,distance_from_117_3_0,fill_per_m_6_117_3_0,fill_per_m_6_117_3_3
2,76.761443,30.701343,0.7954499607897292,0.7563601695354356,105.16814512830612,0.7563601695354356,105.16814512830612,0.7563601695354356,105.16814512830612,0.7563601695354356,105.16814512830612,0.7563601695354356,105.16814512830612,,,,,0.8087498266841895,0.44484398802060127,181.8052729638633,0.5808661229650048,139.23170842809057,0.6077886817479975,133.0643118194022,0.8008476771780019,100.9867231598939,0.619198126405455,130.61244732426965,,,,,0.8210343134996438,0.5602337848060601,146.55208874699815,0.8858744650203629,92.68066141637476,0.5402335775500264,151.9776533000885,0.8237080176996653,99.67540631600404,0.4362014114135898,188.22367191314976,,,,,0.8259012804426633,0.386936652193287,213.44612244954757,0.9437818008476772,87.50976970533475,0.5774360356065866,143.02905075452526,0.6460274199732641,127.84306902590039,0.06968984134550617,1185.1100024005439,,,,,0.8373357379689866,0.8033347495828973,104.23248071912029,0.24412688214385644,342.99202554660513,0.16259235847003597,514.9908309641124,,,,0.8401622181006625,0.16543176613229155,507.8602723909786,0.5678297184426782,147.9602406870989,,,0.0,0.22415776329288387,380.08439633456425,0.0
2,76.727024,30.707493,0.5399571302805596,1.0,53.99571302805596,1.0,53.99571302805596,1.0,53.99571302805596,1.0,53.99571302805596,1.0,53.99571302805596,,,,,0.5814420477471496,0.4652304541945013,124.9793607673119,0.4991859411192051,116.47804953070619,0.2743798046258686,211.9113863135724,0.5646295612474402,102.97761358129486,0.2113699687804223,275.082619873578,,,,,0.600760902881164,0.4824767531639196,124.51603086399022,0.6334888717311759,94.83369474816914,0.12279700560609622,489.2309058481956,0.5933985699419249,101.24070621537894,0.3937946893148478,152.5568828585299,,,,,0.636949429927956,0.3364161267581993,189.3337980155055,0.6906492329383329,92.22473573424331,0.24910201752324682,255.69822206217754,0.4392477088858303,145.00916385963723,0.4689818389338346,135.8153721636583,,,,,0.6426839887755562,0.4415556077746819,145.54995508142355,0.3248850246735372,197.8189020627717,0.330138641780523,194.67093743083072,,,,0.6648707606742263,0.49970626741414614,133.05231573635544,0.1451458592097754,458.0707739745483,,,0.0,0.4911292759072141,135.37591695100582,0.0
2,76.736267,30.703417,0.11636639788547609,1.0,11.636639788547608,1.0,11.636639788547608,1.0,11.636639788547608,1.0,11.636639788547608,1.0,11.636639788547608,,,,,0.1416300824899158,0.4289154227054233,33.02051523271676,0.5507798709116749,25.714462341458393,0.34470927969438836,41.08682035351119,0.5422976997655409,26.116666648438432,0.2410765205898594,58.749015517305125,,,,,0.1416300824899158,0.39976644608797196,35.428206613105516,0.6890655127775716,20.55393570910486,0.18120343632034905,78.16081491938617,0.6327772094833751,22.38229828244736,0.33037920827034317,42.86894542528915,,,,,0.15891454379607328,0.28996895000316836,54.80398635589669,0.7376773153973584,21.542555325897766,0.27300460771090007,58.209473139866134,0.5865281034154995,27.094105614151175,0.34541537291679864,46.006795370497755,,,,,0.22043964972502278,0.6537155892710039,33.72103302153889,0.27178252328749763,81.1088391772111,0.1935600677125295,113.88694596470907,,,,0.22586859751052643,0.3785564919840314,59.6657572365855,0.20531018313161395,110.01334374424746,,,0.3004027707158371,0.24281459621425402,123.71693275422726,
2,76.744236,30.729776,0.5025660764634424,1.0,50.25660764634424,1.0,50.25660764634424,1.0,50.25660764634424,1.0,50.25660764634424,1.0,50.25660764634424,,,,,0.5067839189860663,0.31256331821892613,162.13800194912952,0.2706626405295616,187.23822319715958,0.28896713845911737,175.377699238893,0.37805033982826625,134.0519675808991,0.30218650719491685,167.7056741183946,,,,,0.5218568103366085,0.16102253390905782,324.08930456363476,0.4587534056595423,113.75540843916863,0.35363778536230317,147.56817057938656,0.39948263482477453,130.63316521017518,0.7365568659079956,70.85085137225431,,,,,0.5218568103366085,0.2035723770274125,256.3495194961233,0.5134603468117126,101.63527009963535,0.2625480726671847,198.7661935717703,0.426108253253204,122.47047700963171,0.5883012521024108,88.70571131229961,,,,,0.5640489480367556,0.4722580137505041,119.4366070270107,0.3556738042077723,158.58602499363656,0.4082562039559748,138.16053315813937,,,,0.606733130807767,0.5574363867058789,108.8434743905404,0.37983062683807256,159.73781152366797,,,0.6233505605562008,0.5687476025140407,109.60056056514314,
2,76.75884,30.716926,0.23464208185545354,0.9136635944700461,25.68145248159454,0.9136635944700461,25.68145248159454,0.9136635944700461,25.68145248159454,0.9136635944700461,25.68145248159454,0.9136635944700461,25.68145248159454,,,,,0.30876613731205294,0.22228110599078343,138.90795438315638,0.37349078341013825,82.67034985251301,0.6111059907834101,50.525791265150055,0.4852304147465438,63.63289025757679,0.6237903225806452,49.49838529630842,,,,,0.3737890721271988,0.3505529953917051,106.62840627264643,0.6041705069124423,61.86814282567572,0.5360023041474654,69.73646740599862,0.6307027649769585,59.26548810054042,0.6761520737327189,55.281805180849986,,,,,0.3737890721271988,0.19929723502304147,187.55356645263228,0.766520737327189,48.76437830378582,0.5773617511520738,64.74087889981215,0.6536175115207373,57.18773832382849,0.41529953917050694,90.00469224545289,,,,,0.4123197068469251,0.8285023041474654,49.76687509290695,0.14982718894009217,275.19685162870513,0.2822350230414747,146.09090764271818,,,,0.46176992131390404,0.45747695852534564,100.93839978354245,0.5666820276497696,81.48660073604715,,,0.46243754385606045,0.4457027649769585,103.7546948760722,
2,76.74777,30.729357,0.3475715242389821,1.0,34.757152423898205,1.0,34.757152423898205,1.0,34.757152423898205,1.0,34.757152423898205,1.0,34.757152423898205,,,,,0.3724903539321272,0.21056056707481902,176.90413694591223,0.1985162343188394,187.63722534342747,0.37518647190156285,99.28139254174842,0.2956217899300167,126.00233359669049,0.38620958941139955,96.4477227248083,,,,,0.38174314221665456,0.17859252510487478,213.75090698363985,0.3989847919023638,95.67861982821428,0.4474424565232627,85.31670087431849,0.40507203572250977,94.24080374636465,0.7997717283567445,47.7315124655638,,,,,0.385593219693349,0.21383446301098308,180.32323427376807,0.3611197324816532,106.77711158111227,0.3458615752745767,111.48773013805584,0.41213043521790926,93.5609668064119,0.5373794815830838,71.75436221669969,,,,,0.42458785304865665,0.5641112924380012,75.26668207857603,0.3583063845976712,118.49854518372884,0.5043301528819295,84.18847269440548,,,,0.4420772981782626,0.5740330993882721,77.01251001891173,0.46009751604409244,96.08339162080959,,,0.4907702161978655,0.5638009230984872,87.04672094198321,
2,76.760178,30.737124,0.45037093625818514,0.8916237586436103,50.51132071035382,0.8916237586436103,50.51132071035382,0.8916237586436103,50.51132071035382,0.8916237586436103,50.51132071035382,0.8916237586436103,50.51132071035382,,,,,0.490902439445584,0.2600970266972231,188.73819731012904,0.30876911019177156,158.9869009696897,0.5760389694137722,85.22035235657222,0.4696667559550384,104.52143636339858,0.5869619135490143,83.63446215400671,,,,,0.490902439445584,0.21566118039227358,227.6267052571374,0.3045031102116134,161.21426119570108,0.5237854301219282,93.72204937646133,0.3796243935831423,129.31267003474855,1.0,49.090243944558395,,,,,0.5240433398568041,0.3609631239024971,145.1791901042939,0.40037897953312096,130.88682639330548,0.5469904858279512,95.80483636083484,0.6126571227318273,85.53615397795494,0.6815679038066609,76.88791343165398,,,,,0.5708827259229107,0.7632469220314096,74.79659720126816,0.4513924025516632,126.47149635124208,0.6488089923311209,87.98933625623359,,,,0.5928816269441375,0.7178884292191235,82.58687601206206,0.5502048672083494,107.7565216666154,,,0.605288603958197,0.7077393176384218,85.52423030246766,
2,76.754223,30.73939,0.5400119146045106,1.0,54.00119146045106,1.0,54.00119146045106,1.0,54.00119146045106,1.0,54.00119146045106,1.0,54.00119146045106,,,,,0.5786910053928718,0.3473714504988488,166.59141232298524,0.12734501577556068,454.4276836187968,0.39813038287712116,145.35213344204348,0.2837362496802251,203.9538501143456,0.4451372900144965,130.00281449663,,,,,0.6031262440298498,0.20185256246269292,298.79543597140196,0.17484224439328044,344.95453093887943,0.5103287285750832,118.18387056395427,0.31959367272107103,188.71657842745685,0.9901722520678775,60.911244762745056,,,,,0.6246978494128594,0.405847616611239,153.92423753254582,0.27785239191609107,224.83083377648683,0.4021808646712714,155.32759121284045,0.4374626929308434,142.80025691507717,0.7919118274068389,78.88477325290982,,,,,0.6609943192725423,0.5992687814445298,110.3001423967429,0.504668713225889,130.9758861506206,0.7567152724481965,87.35046632982989,,,,0.6682030844289972,0.8309350217446917,80.41580471912103,0.5238019101219409,127.56789761867033,,,0.6984221574717527,0.8200306983883345,85.17024531452446,
2,76.764742,30.727141,0.49696348290583026,0.8670011561212692,57.319817787684585,0.8670011561212692,57.319817787684585,0.8670011561212692,57.319817787684585,0.8670011561212692,57.319817787684585,0.8670011561212692,57.319817787684585,,,,,0.49696348290583026,0.10934886801135918,454.47519662865244,0.3937210268152787,126.22223581139586,0.6211065090749908,80.01260261238515,0.6104432546497401,81.4102669036744,0.6411197539594348,77.5149228886924,,,,,0.49696348290583026,0.21335488433175068,232.92810214416733,0.4555679024817321,109.08658845335533,0.5619759571673906,88.43144916923987,0.5358565960646978,92.74188030071916,0.8627919767428808,57.59945575547807,,,,,0.5053025476364924,0.30174765127790687,167.4586514581064,0.5208270195642658,97.01926525609952,0.5958851062396875,84.79865369100878,0.7825481810732846,64.57142957555114,0.6109371316968043,82.7094182723966,,,,,0.5053025476364924,0.8329124153954944,60.666948684701495,0.34936188840623633,144.63585308106906,0.5738739042103018,88.05114571847115,,,,0.5371057519441552,0.6520299469082174,82.37439928809904,0.5918667429931194,90.74774994586902,,,0.541574277043414,0.6712799272653803,80.67785957039511,
2,76.732449,30.702766,0.13252467274184843,1.0,13.252467274184843,1.0,13.252467274184843,1.0,13.252467274184843,1.0,13.252467274184843,1.0,13.252467274184843,,,,,0.1430646173587439,0.38352499955564245,37.30255329496137,0.5589929080535361,25.59327950275932,0.33733847603135386,42.40981314726956,0.5506567604557331,25.980724769517245,0.2549368123566947,56.11767717507,,,,,0.19207037571534324,0.41073745578642396,46.76232298989951,0.6947530260749009,27.64584946113445,0.16442117985816104,116.81607921864686,0.639492721423366,30.034802474035683,0.34112440233909813,56.30508236828328,,,,,0.19207037571534324,0.27120029860827216,70.82233194469083,0.7424770267147758,25.868864463752292,0.2862817937825492,67.09136937336433,0.5940793800323492,32.33075951986156,0.44809903841026644,42.8633760065089,,,,,0.19207037571534324,0.6283037983683191,30.569666491614832,0.28508202840333446,67.37372285130573,0.285419740139706,67.29400553070698,,,,0.19207037571534324,0.44411759478146495,43.24763935773689,0.1889052807450987,101.67549311367075,,,0.0,0.25515899113062335,75.27478254411847,0.0
