Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.5341898918086192,fill_per_m_0,fill_ratio_1,distance_from_56,fill_per_m_1,fill_ratio_2,distance_from_35,fill_per_m_2,fill_ratio_3,distance_from_249,fill_per_m_3,fill_ratio_4,distance_from_119,fill_per_m_4
0,76.781181,30.69936,0.8714605901877177,0.2367468283637006,368.0981055631895,0.8714605901877177,0.44935471255377396,1.93936007755439,0.8728045270221153,0.3473657746242807,2.5126382354915706,0.8770623132074661,0.8167122930517534,1.0738938554851511,0.8821543990089059,0.09588990073933366,9.199659111202413,0.8876198493313066,0.3228020187347524,2.749734505411092
0,76.771895,30.70311,0.8631034258755935,0.3605608375278408,239.3780289044699,0.8631034258755935,0.6911546201734095,1.248784860410891,0.8754976746533153,0.3235249863642348,2.706120737356749,0.8766316967988561,0.7943538528089676,1.1035783280951434,0.8863092189994316,0.14183076604788505,6.249061777613152,0.8863092189994316,0.42086554195113696,2.105920135182588
0,76.808706,30.702568,0.8530094554673601,0.19611161804962765,434.96120421152153,0.8530094554673601,0.40247475408515654,2.1194110855630917,0.8670187239912599,0.46297433625645623,1.872714438130304,0.8740979520056359,0.7953847547899279,1.0989624162918452,0.8800506570389028,0.47633478650463645,1.8475464777551718,0.8818390499084006,0.24355889371041956,3.6206399055041985
0,76.801226,30.728631,0.8492234104941779,0.3165503978649712,268.2743146816153,0.8492234104941779,0.8373997456329327,1.014119498988274,0.8492234104941779,0.5598411503620838,1.5169006600263892,0.8629681574501463,0.7020790614374336,1.229160937634729,0.8629681574501463,0.5927142004308668,1.4559599834504076,0.8629681574501463,0.8108209826874659,1.0643140420340857
0,76.811415,30.726194,0.8093611554785136,0.3023773781139925,267.6659082523675,0.8093611554785136,0.7809637241361834,1.0363620363720996,0.817022906008454,0.5702646883671426,1.4327082189638327,0.8267409918813198,0.6832735704420765,1.2099706876506582,0.8318403812286461,0.6128504998542884,1.3573300200072038,0.8465598817122331,0.8158965067217414,1.0375824320092957
0,76.786832,30.700819,0.8154614284548342,0.22557619285903513,361.50154771182986,0.8154614284548342,0.42064000292740045,1.9386207274146894,0.8184008148732186,0.38755122950819665,2.1117229221844322,0.8192280019937892,0.8343548741217798,0.981869978114633,0.8192280019937892,0.12482618559718969,6.562949897687438,0.8330429683719339,0.3004244730679157,2.772886509094788
0,76.801829,30.716223,0.7851759613930136,0.30429556804913704,258.0306924701003,0.7851759613930136,0.7981855617037704,0.9837010327736484,0.7961296231848772,0.43406254021361473,1.834135751021221,0.8128299607156962,0.8539312829751641,0.9518681150592497,0.8224688398546637,0.5102560802985459,1.6118746480658206,0.8321952539168829,0.5932055076566722,1.4028785019280874
0,76.775071,30.752306,0.7948113035416484,0.550549946526163,144.36679334122465,0.7948113035416484,1.0,0.7948113035416484,0.8067817295959564,0.4370850895092807,1.8458230421489266,0.8120728673863009,0.13172878999848517,6.164733369187096,0.8161146438802446,0.7026278035696784,1.161517719244812,0.8276183202143591,0.8593514698412982,0.9630731420837629
0,76.771048,30.761639,0.7607850486168974,0.5663026521060842,134.34248379157884,0.7607850486168974,0.986910614286325,0.7708753331901814,0.7813166606275849,0.5702646090710897,1.3700949492557153,0.7813166606275849,0.15807292779891421,4.942760733966438,0.7897368709962879,0.7749497712991066,1.0190813653282231,0.794174228961226,0.920497584747574,0.8627662278755578
0,76.813366,30.729052,0.7319939418114051,0.318257635965816,230.00043332503995,0.7319939418114051,0.8434704597462035,0.8678358955589965,0.7576756537538685,0.5813397129186603,1.3033268447288766,0.7750852398220082,0.8477610775951737,0.9142732077540955,0.7750852398220082,0.6595459746203454,1.175180002073655,0.7878195983098965,0.8647415227792802,0.9110463387693509
0,76.782044,30.751951,0.7080725777960455,0.49890108811899647,141.92644487220642,0.7080725777960455,1.0,0.7080725777960455,0.7286567641220896,0.552475539603717,1.318894162526625,0.7545104520561752,0.2684301096415753,2.8108264496246145,0.7738718795543204,0.769162692364423,1.006122485186354,0.7862919953192287,0.9329662225281479,0.8427872052951049
0,76.813526,30.722955,0.7464914051180241,0.2740215268988118,272.42071583437377,0.7464914051180241,0.7093455926241063,1.0523663118234132,0.7711146305554998,0.5692823489072044,1.3545380987759994,0.7798493779239156,0.6825495599608854,1.1425534842753486,0.7798493779239156,0.6339865130868775,1.2300725044241596,0.7862098445590051,0.689140622023545,1.1408554646661704
0,76.770601,30.750721,0.7030189588951778,0.5567754785663125,126.26614963457799,0.7030189588951778,1.0,0.7030189588951778,0.7305943041486689,0.4433792690233673,1.6477863427353086,0.7427280693425363,0.1414372819229549,5.251289188002937,0.747027085561786,0.6748052726183343,1.1070261538758008,0.76850627894068,0.8609241179995064,0.8926527470579244
0,76.800424,30.724398,0.7296061783380641,0.3513966973773291,207.63034592627784,0.7296061783380641,1.0,0.7296061783380641,0.735853252766216,0.38392807282068464,1.9166435196050373,0.7597566716048746,0.7042357737197744,1.0788385082908225,0.7597566716048746,0.5410035181772491,1.404347007140821,0.7656308011028333,0.7637795275590551,1.002423832371751
0,76.780351,30.73344,0.7068573438476171,0.46330909840167195,152.56711907582653,0.7068573438476171,1.0,0.7068573438476171,0.7068573438476171,0.3310885218127912,2.1349497106616657,0.7206510157261159,0.35400254129606096,2.0357227185084468,0.7206510157261159,0.5222045743329098,1.380016666163278,0.7450391765782425,0.695288013553579,1.0715547543677446
0,76.801279,30.691834,0.7024840839871093,0.08823673701665048,796.1356094282462,0.7024840839871093,0.15152485256950293,4.636098119052034,0.7212277989868122,0.4288458298230834,1.6817880665514422,0.7223432538336827,0.838306655433867,0.8616694728014926,0.733052938574402,0.31708508845829825,2.311849296157647,0.7380317952455492,0.08479359730412805,8.703862304584867
